scenario,trust_bin,income_bin,adoption_rate,std_dev,ci_lower,ci_upper,n_replications,n_samples
SI,0.325,57.5,0.35772957772827185,0.050115746722626385,0.34778552630981674,0.36767362914672697,100,500
SI,0.325,62.5,0.3508671625430832,0.052878740295710665,0.3403748732561658,0.3613594518300006,100,500
SI,0.325,67.5,0.36327584506508664,0.04772576741225389,0.3538060173927712,0.3727456727374021,100,500
SI,0.325,72.5,0.363715542405502,0.048645166455048565,0.35406328601659515,0.3733677987944089,100,500
SI,0.325,77.5,0.3511156756030708,0.04834182460235811,0.3415236088187849,0.36070774238735664,100,500
SI,0.325,82.5,0.35567591624594685,0.05086677563277527,0.3455828443980327,0.365768988093861,100,500
SI,0.325,87.5,0.3524630287935437,0.05388690772494339,0.34177069721632203,0.36315536037076535,100,500
SI,0.325,92.5,0.3580304598175348,0.05197583919115515,0.34771732569833685,0.3683435939367327,100,500
SI,0.325,97.5,0.34863082877161056,0.048732020998989746,0.3389613385568633,0.35830031898635784,100,500
SI,0.375,2.5,0.3844483264716332,0.05026878859492796,0.37447390822544696,0.3944227447178194,100,500
SI,0.375,7.5,0.3655610195222038,0.051483007523517005,0.35534567389792265,0.375776365146485,100,500
SI,0.375,12.5,0.37560279003280944,0.05061776346166167,0.3655591276020008,0.38564645246361806,100,500
SI,0.375,17.5,0.38528444591203864,0.04510938902084951,0.3763337644753017,0.3942351273487756,100,500
SI,0.375,22.5,0.3778070170147694,0.04859227049319038,0.36816525633228103,0.3874487776972577,100,500
SI,0.375,27.5,0.37723887506745163,0.05054824556542581,0.36720900649545746,0.3872687436394458,100,500
SI,0.375,32.5,0.388333810084766,0.049113129076896654,0.37858869975916476,0.3980789204103672,100,500
SI,0.375,37.5,0.36993833596352205,0.048997917781800765,0.3602160860583943,0.3796605858686498,100,500
SI,0.375,42.5,0.371271124681692,0.04459062416750516,0.36242337744654035,0.3801188719168436,100,500
SI,0.375,47.5,0.36827421737754257,0.04845347744471043,0.3586599962470088,0.37788843850807635,100,500
SI,0.375,52.5,0.38244628228686744,0.05120351777664183,0.37228639349193854,0.39260617108179635,100,500
SI,0.375,57.5,0.38031418969953945,0.05042208268747994,0.3703093545796524,0.3903190248194265,100,500
SI,0.375,62.5,0.37700316476278845,0.046325440844761874,0.3678111922617595,0.3861951372638174,100,500
SI,0.375,67.5,0.3758265798601533,0.05222381086853223,0.36546424278038075,0.3861889169399258,100,500
SI,0.375,72.5,0.38125985807536655,0.0593744492868005,0.36947867919923033,0.3930410369515028,100,500
SI,0.375,77.5,0.37769831544360927,0.053279496698253284,0.36712650739195674,0.3882701234952618,100,500
SI,0.375,82.5,0.374315388846137,0.0545886120509354,0.3634838239070573,0.38514695378521674,100,500
SI,0.375,87.5,0.38790385749994294,0.04474244423326329,0.37902598586998565,0.39678172912990023,100,500
SI,0.375,92.5,0.37763975966021623,0.05126825492359271,0.3674670256108501,0.3878124937095824,100,500
SI,0.375,97.5,0.37451141732829,0.04803529248710243,0.3649801731659314,0.38404266149064864,100,500
SI,0.425,2.5,0.3994466451257317,0.047085144673786605,0.39010393090313505,0.40878935934832833,100,500
SI,0.425,7.5,0.40366884666471015,0.051294521316454275,0.39349090079314697,0.4138467925362733,100,500
SI,0.425,12.5,0.4013880640650173,0.05280948638108333,0.3909095162572361,0.41186661187279855,100,500
SI,0.425,17.5,0.4082207660356522,0.05051735566543606,0.3981970266899771,0.41824450538132735,100,500
SI,0.425,22.5,0.4047525929095322,0.053313741724531065,0.39417398990171515,0.41533119591734924,100,500
SI,0.425,27.5,0.4047052515449562,0.05388798131916483,0.39401270694334917,0.4153977961465632,100,500
SI,0.425,32.5,0.40841816079106324,0.04904510531244613,0.39868654785611485,0.41814977372601164,100,500
SI,0.425,37.5,0.39406513718005415,0.04779599373605065,0.3845813750815267,0.4035488992785816,100,500
SI,0.425,42.5,0.40046136743760036,0.05165497364250593,0.3902119000044809,0.4107108348707198,100,500
SI,0.425,47.5,0.4009173741775029,0.05058654508295237,0.39087990615031765,0.41095484220468814,100,500
SI,0.425,52.5,0.39622160933444334,0.049019808752024566,0.38649501578589524,0.40594820288299144,100,500
SI,0.425,57.5,0.40392572759116313,0.05027836182245929,0.39394940980894205,0.4139020453733842,100,500
SI,0.425,62.5,0.41112056729537066,0.05577679273955974,0.40005324152990857,0.42218789306083276,100,500
SI,0.425,67.5,0.40420186683791215,0.041999213933681126,0.3958683116141872,0.4125354220616371,100,500
SI,0.425,72.5,0.40727411635595095,0.050172375487132694,0.3973188285620482,0.4172294041498537,100,500
SI,0.425,77.5,0.39993565425789107,0.0536925668813757,0.38928188412028714,0.410589424395495,100,500
SI,0.425,82.5,0.4067966295365103,0.05031274962578756,0.3968134884680603,0.4167797706049603,100,500
SI,0.425,87.5,0.4098478510176762,0.04989494070313322,0.3999476123039084,0.41974808973144395,100,500
SI,0.425,92.5,0.4016817486925655,0.049776190312165354,0.39180507263267345,0.4115584247524576,100,500
SI,0.425,97.5,0.40507701785396727,0.048570596199194245,0.3954395578216348,0.4147144778862997,100,500
SI,0.475,2.5,0.4283438667077916,0.055182378734920066,0.4173944855767516,0.43929324783883167,100,500
SI,0.475,7.5,0.42836974452534504,0.04720040368109575,0.4190041604151367,0.43773532863555337,100,500
SI,0.475,12.5,0.433508410663608,0.04837506600545736,0.42390974806377,0.443107073263446,100,500
SI,0.475,17.5,0.4300474127359646,0.047090671164848885,0.42070360193764317,0.439391223534286,100,500
SI,0.475,22.5,0.43334625247383685,0.05122130249339307,0.4231828348052624,0.44350967014241127,100,500
SI,0.475,27.5,0.42919711316291165,0.04867440158360537,0.41953905589023854,0.43885517043558475,100,500
SI,0.475,32.5,0.43264626262368955,0.04495444657386677,0.42372632512993375,0.44156620011744535,100,500
SI,0.475,37.5,0.43146116019470787,0.05100330807796018,0.421340997347577,0.4415813230418387,100,500
SI,0.475,42.5,0.42617963550711513,0.04988159911601592,0.4162820440536792,0.43607722696055107,100,500
SI,0.475,47.5,0.43124377173685713,0.05255959564217457,0.42081480767309265,0.4416727358006216,100,500
SI,0.475,52.5,0.42288890592578776,0.05049989410883613,0.41286863133177315,0.4329091805198024,100,500
SI,0.475,57.5,0.4309562152821924,0.050983880812758314,0.4208399072259551,0.4410725233384297,100,500
SI,0.475,62.5,0.43181170297509475,0.04843841451168614,0.42220047065726557,0.4414229352929239,100,500
SI,0.475,67.5,0.42945431070305906,0.048514991468188884,0.4198278838557111,0.439080737550407,100,500
SI,0.475,72.5,0.4321825363282915,0.053495639585073716,0.4215678408386413,0.4427972318179417,100,500
SI,0.475,77.5,0.42684360285265655,0.045726898788292024,0.41777039408109146,0.43591681162422163,100,500
SI,0.475,82.5,0.43538392011811206,0.05079462093645254,0.42530516532735535,0.44546267490886876,100,500
SI,0.475,87.5,0.4326136020327519,0.05098988357198553,0.42249610289885314,0.44273110116665065,100,500
SI,0.475,92.5,0.43330556678944177,0.045546079284966096,0.4242682365302429,0.4423428970486406,100,500
SI,0.475,97.5,0.42765969436002665,0.049432992747838585,0.41785111614261994,0.43746827257743337,100,500
SI,0.5249999999999999,2.5,0.4586706121394756,0.05183078952536026,0.4483862590208457,0.4689549652581054,100,500
SI,0.5249999999999999,7.5,0.4598459462262106,0.050791919597204256,0.44976772743976673,0.4699241650126545,100,500
SI,0.5249999999999999,12.5,0.4604389223457068,0.051058172751094255,0.45030787315712884,0.4705699715342848,100,500
SI,0.5249999999999999,17.5,0.4560404968167833,0.04979342513340069,0.4461604009944461,0.46592059263912056,100,500
SI,0.5249999999999999,22.5,0.46431334584421713,0.04670150603533976,0.4550467538505865,0.47357993783784774,100,500
SI,0.5249999999999999,27.5,0.458497307581932,0.05030961698359126,0.44851478809765694,0.4684798270662071,100,500
SI,0.5249999999999999,32.5,0.4543169388011698,0.04918402286103667,0.44455776161074384,0.46407611599159576,100,500
SI,0.5249999999999999,37.5,0.45887287649965325,0.04819480380351972,0.44930998183149534,0.46843577116781115,100,500
SI,0.5249999999999999,42.5,0.456325877008112,0.039163286646485114,0.44855503128403706,0.46409672273218694,100,500
SI,0.5249999999999999,47.5,0.4547254652800546,0.046126221774316405,0.44557302216468986,0.4638779083954193,100,500
SI,0.5249999999999999,52.5,0.45994599371032857,0.048468899020963636,0.4503287126044927,0.46956327481616444,100,500
SI,0.5249999999999999,57.5,0.47009910308099623,0.04664231759360591,0.46084425535830775,0.4793539508036847,100,500
SI,0.5249999999999999,62.5,0.46545726482282973,0.05261378952045122,0.4550175475178708,0.47589698212778864,100,500
SI,0.5249999999999999,67.5,0.4513726363721587,0.044112097784266294,0.44261983915314373,0.46012543359117364,100,500
SI,0.5249999999999999,72.5,0.4578668058840044,0.04687702226449481,0.44856538766265835,0.46716822410535047,100,500
SI,0.5249999999999999,77.5,0.45831901666812164,0.04789741553468936,0.448815130284383,0.46782290305186025,100,500
SI,0.5249999999999999,82.5,0.4615883445333302,0.04607810689591419,0.4524454484537,0.4707312406129604,100,500
SI,0.5249999999999999,87.5,0.4532506912605673,0.04670329890417089,0.443983743522864,0.46251763899827053,100,500
SI,0.5249999999999999,92.5,0.4630240182767749,0.0538973975800293,0.4523296052847252,0.4737184312688246,100,500
SI,0.5249999999999999,97.5,0.4581550351158505,0.04352926608364808,0.4495178843508598,0.46679218588084115,100,500
SI,0.575,2.5,0.4907354067722288,0.04785336215890853,0.4812402615339898,0.5002305520104678,100,500
SI,0.575,7.5,0.4859721870417591,0.043943805325395144,0.47725278269771443,0.49469159138580376,100,500
SI,0.575,12.5,0.49099758454882725,0.051203772697704174,0.48083764517202904,0.5011575239256254,100,500
SI,0.575,17.5,0.5001275594019328,0.046621749893353624,0.4908767927571937,0.5093783260466718,100,500
SI,0.575,22.5,0.48928043476903427,0.053783529700803495,0.4786086156346038,0.49995225390346476,100,500
SI,0.575,27.5,0.4837391686296805,0.051194446365781486,0.47358107979947195,0.4938972574598891,100,500
SI,0.575,32.5,0.4919685355826865,0.04817715916822947,0.4824091419929732,0.5015279291723997,100,500
SI,0.575,37.5,0.4920520954362387,0.05507536603158055,0.4811239479471979,0.5029802429252794,100,500
SI,0.575,42.5,0.48676399553883765,0.05245712133223271,0.47635536460136124,0.49717262647631405,100,500
SI,0.575,47.5,0.4856694156890601,0.04510059337998174,0.4767204794982941,0.49461835187982606,100,500
SI,0.575,52.5,0.504331002931202,0.04884776888374259,0.494638545824952,0.514023460037452,100,500
SI,0.575,57.5,0.48876795275365503,0.051249732068870124,0.478598894040522,0.49893701146678804,100,500
SI,0.575,62.5,0.47663205957326754,0.04816723107203596,0.4670746359332306,0.48618948321330446,100,500
SI,0.575,67.5,0.491648099142777,0.05462923986135101,0.48080847276468436,0.5024877255208696,100,500
SI,0.575,72.5,0.48227326987378305,0.047334984100203634,0.47288098208868123,0.49166555765888487,100,500
SI,0.575,77.5,0.4889666395656472,0.044964374592636455,0.48004473213757765,0.4978885469937167,100,500
SI,0.575,82.5,0.4876052014387172,0.04946984645166829,0.47778931064692404,0.4974210922305104,100,500
SI,0.575,87.5,0.4943409958891383,0.05515361825772501,0.48339732146073666,0.50528467031754,100,500
SI,0.575,92.5,0.49191183690806656,0.04911957861358612,0.48216544685446244,0.5016582269616706,100,500
SI,0.575,97.5,0.4861009755034136,0.05210849989304929,0.4757615186228659,0.49644043238396124,100,500
SI,0.625,2.5,0.5251659732574787,0.04998730188262257,0.5152474080819106,0.5350845384330468,100,500
SI,0.625,7.5,0.511692365398598,0.04857150259352199,0.5020547255179666,0.5213300052792293,100,500
SI,0.625,12.5,0.5217620065314859,0.04248745205922334,0.5133315742712535,0.5301924387917182,100,500
SI,0.625,17.5,0.5145913753556807,0.05231758612393111,0.5042104312307687,0.5249723194805926,100,500
SI,0.625,22.5,0.5234713220467373,0.04968278290690386,0.5136131800425369,0.5333294640509377,100,500
SI,0.625,27.5,0.5217012273762596,0.04859960217908887,0.512058011928227,0.5313444428242922,100,500
SI,0.625,32.5,0.5234863359961058,0.051939097055028964,0.5131804923138416,0.5337921796783701,100,500
SI,0.625,37.5,0.5239175260283068,0.04925303191581682,0.5141446559442506,0.5336903961123629,100,500
SI,0.625,42.5,0.5199551658728799,0.0564291197313563,0.5087584042799129,0.5311519274658469,100,500
SI,0.625,47.5,0.5175946274191087,0.047212677322878295,0.5082266079520922,0.5269626468861252,100,500
SI,0.625,52.5,0.5195000680985591,0.047794992319986206,0.5100165047027047,0.5289836314944135,100,500
SI,0.625,57.5,0.5161500752509061,0.05636249426663142,0.50496653359559,0.5273336169062222,100,500
SI,0.625,62.5,0.515820917341305,0.04467869409935495,0.5069556951209838,0.5246861395616261,100,500
SI,0.625,67.5,0.5185897405952554,0.04517414899427412,0.5096262093748136,0.5275532718156972,100,500
SI,0.625,72.5,0.5208313870352683,0.0477905578451742,0.5113487035354233,0.5303140705351134,100,500
SI,0.625,77.5,0.5331973224447991,0.051185476703281906,0.5230410133902287,0.5433536314993695,100,500
SI,0.625,82.5,0.5256494336338772,0.05177935226423469,0.5153752867837937,0.5359235804839606,100,500
SI,0.625,87.5,0.5229003277546712,0.04289220111611014,0.5143895845004607,0.5314110710088817,100,500
SI,0.625,92.5,0.5205793342078486,0.048907949653251695,0.5108749359312971,0.5302837324844002,100,500
SI,0.625,97.5,0.5146710023779233,0.053346004753565664,0.5040859976851945,0.5252560070706521,100,500
SI,0.6749999999999999,2.5,0.5561060483947389,0.05434411044314949,0.5453229978791432,0.5668890989103346,100,500
SI,0.6749999999999999,7.5,0.5546490380403734,0.05133184680207505,0.5444636859826809,0.5648343900980658,100,500
SI,0.6749999999999999,12.5,0.5611202689810946,0.05195822324382119,0.5508106302480283,0.5714299077141608,100,500
SI,0.6749999999999999,17.5,0.5607243172704197,0.0505352200227606,0.5506970332486815,0.570751601292158,100,500
SI,0.6749999999999999,22.5,0.5638272318787813,0.05205385970653333,0.5534986167966655,0.574155846960897,100,500
SI,0.6749999999999999,27.5,0.5595869104452895,0.046486764732938,0.5503629277849004,0.5688108931056787,100,500
SI,0.6749999999999999,32.5,0.5567664216210453,0.0545321579115909,0.5459460584079926,0.567586784834098,100,500
SI,0.6749999999999999,37.5,0.552256853327243,0.04942133885514691,0.5424505874949792,0.5620631191595067,100,500
SI,0.6749999999999999,42.5,0.5630564217777415,0.049189982736519026,0.5532960620187195,0.5728167815367635,100,500
SI,0.6749999999999999,47.5,0.5526789780595648,0.051445329546290476,0.5424711085633948,0.5628868475557348,100,500
SI,0.6749999999999999,52.5,0.5512762703930739,0.045940427123092195,0.542160692967355,0.5603918478187928,100,500
SI,0.6749999999999999,57.5,0.5519544727455208,0.04532557126648529,0.5429608960611433,0.5609480494298983,100,500
SI,0.6749999999999999,62.5,0.5474656423176986,0.049319646501942184,0.5376795544545416,0.5572517301808555,100,500
SI,0.6749999999999999,67.5,0.5585797960953751,0.04750621710601136,0.5491535319669951,0.5680060602237551,100,500
SI,0.6749999999999999,72.5,0.5541109830526474,0.05222397319869233,0.5437486137630494,0.5644733523422454,100,500
SI,0.6749999999999999,77.5,0.5560997289773826,0.05236370683119463,0.5457096335035538,0.5664898244512113,100,500
SI,0.6749999999999999,82.5,0.5571144527477715,0.04716874718610472,0.5477551499729618,0.5664737555225812,100,500
SI,0.6749999999999999,87.5,0.5519823304700373,0.05046072903798765,0.5419698270757711,0.5619948338643035,100,500
SI,0.6749999999999999,92.5,0.5603550318119441,0.05109414458960121,0.5502168450301919,0.5704932185936964,100,500
SI,0.6749999999999999,97.5,0.5571284409918014,0.05061757184757471,0.5470848165813847,0.567172065402218,100,500
SI,0.725,2.5,0.5830303331648176,0.05524646520596199,0.5720682358875571,0.5939924304420781,100,500
SI,0.725,7.5,0.5770330834905077,0.05106285748117364,0.5669011047498461,0.5871650622311694,100,500
SI,0.725,12.5,0.5952278598644333,0.04594121045918228,0.5861121270078395,0.604343592721027,100,500
SI,0.725,17.5,0.5936372972431282,0.051740781994107005,0.583370803571426,0.6039037909148304,100,500
SI,0.725,22.5,0.5877138447557749,0.04743298678311505,0.5783021111122005,0.5971255783993493,100,500
SI,0.725,27.5,0.5765509655688011,0.040369525661318795,0.5685407758546458,0.5845611552829565,100,500
SI,0.725,32.5,0.5951466503835479,0.047111442023570885,0.5857987181962291,0.6044945825708666,100,500
SI,0.725,37.5,0.5819231797285835,0.05295240360234782,0.5714162740434927,0.5924300854136744,100,500
SI,0.725,42.5,0.5932158365283015,0.04620469467614087,0.5840478226867333,0.6023838503698696,100,500
SI,0.725,47.5,0.5817954416798689,0.051424840933395735,0.5715916375690007,0.591999245790737,100,500
SI,0.725,52.5,0.5812022735759235,0.05621959977061906,0.5700470852887338,0.5923574618631131,100,500
SI,0.725,57.5,0.5961341418802591,0.0471296400315604,0.5867825988133467,0.6054856849471716,100,500
SI,0.725,62.5,0.5941657705618124,0.04666608787161024,0.5849062063002681,0.6034253348233567,100,500
SI,0.725,67.5,0.5980485848192355,0.05116062099973854,0.5878972076754962,0.6081999619629748,100,500
SI,0.725,72.5,0.5910720377484497,0.052921033284844286,0.5805713566149354,0.6015727188819641,100,500
SI,0.725,77.5,0.5938999202680961,0.05378982078078476,0.5832268528469114,0.6045729876892808,100,500
SI,0.725,82.5,0.591090152325542,0.047211429550568985,0.5817223804436222,0.6004579242074617,100,500
SI,0.725,87.5,0.5993105508903088,0.05323318184384039,0.5887479327105796,0.6098731690700381,100,500
SI,0.725,92.5,0.5897614797751185,0.05224830022852531,0.579394283475023,0.600128676075214,100,500
SI,0.725,97.5,0.5882287581821142,0.05121879367456233,0.5780658383176249,0.5983916780466034,100,500
SI,0.7749999999999999,2.5,0.6268714285999993,0.048237768375999586,0.6173000088285385,0.6364428483714601,100,500
SI,0.7749999999999999,7.5,0.6220032593902429,0.05219367502536678,0.6116469019155562,0.6323596168649297,100,500
SI,0.7749999999999999,12.5,0.6272015771591913,0.0482792516904157,0.6176219261981636,0.6367812281202191,100,500
SI,0.7749999999999999,17.5,0.6244079113969183,0.05353348335025535,0.6137857068832299,0.6350301159106068,100,500
SI,0.7749999999999999,22.5,0.6122447120832956,0.05764495112466268,0.600806703164251,0.6236827210023401,100,500
SI,0.7749999999999999,27.5,0.6245564421411166,0.05155701271236037,0.6143264122818152,0.634786472000418,100,500
SI,0.7749999999999999,32.5,0.6292333999727715,0.049184989712322665,0.6194740309380744,0.6389927690074686,100,500
SI,0.7749999999999999,37.5,0.6124056416473198,0.05419358964127437,0.6016524577243876,0.623158825570252,100,500
SI,0.7749999999999999,42.5,0.6294970186357753,0.048491462113050256,0.6198752605229598,0.6391187767485909,100,500
SI,0.7749999999999999,47.5,0.6267871978523858,0.04875672424265325,0.6171128059781551,0.6364615897266165,100,500
SI,0.7749999999999999,52.5,0.6251083056128336,0.05278169400746371,0.6146352724149382,0.635581338810729,100,500
SI,0.7749999999999999,57.5,0.6243545080272429,0.052967900101778854,0.6138445275004661,0.6348644885540197,100,500
SI,0.7749999999999999,62.5,0.6193728852601827,0.04962044825897007,0.609527111802492,0.6292186587178735,100,500
SI,0.7749999999999999,67.5,0.625947548762986,0.04924107152409509,0.6161770518801298,0.6357180456458421,100,500
SI,0.7749999999999999,72.5,0.6291677240647658,0.0494616011165496,0.6193534693263439,0.6389819788031877,100,500
SI,0.7749999999999999,77.5,0.6254121541235228,0.05548888978773395,0.614401954549801,0.6364223536972446,100,500
SI,0.7749999999999999,82.5,0.6234562162687806,0.04721889212934982,0.614086963649329,0.6328254688882321,100,500
SI,0.7749999999999999,87.5,0.6301291390955057,0.04425499581999626,0.6213479878060074,0.638910290385004,100,500
SI,0.7749999999999999,92.5,0.6207701281895506,0.050301737872189355,0.6107891720919161,0.6307510842871851,100,500
SI,0.7749999999999999,97.5,0.6153884425958928,0.052364552766946376,0.6049981792700582,0.6257787059217274,100,500
SI,0.825,2.5,0.6595952560088949,0.05319694182715976,0.6490398286347078,0.670150683383082,100,500
SI,0.825,7.5,0.6604080121487023,0.05104587255443029,0.650279403585997,0.6705366207114075,100,500
SI,0.825,12.5,0.6711678863833959,0.0458585299946836,0.6620685591247238,0.6802672136420679,100,500
SI,0.825,17.5,0.6684468576285252,0.0596691984458503,0.656607194124606,0.6802865211324444,100,500
SI,0.825,22.5,0.6596799510106441,0.04618327354790527,0.6505161875856525,0.6688437144356357,100,500
SI,0.825,27.5,0.6627777064814002,0.054762907722893474,0.6519115574996331,0.6736438554631673,100,500
SI,0.825,32.5,0.6571280562434849,0.05368261337127198,0.6464762610982284,0.6677798513887414,100,500
SI,0.825,37.5,0.6625298729189129,0.049096661104097494,0.6527880301963901,0.6722717156414356,100,500
SI,0.825,42.5,0.6653122336013593,0.0487905266971002,0.655631134586817,0.6749933326159016,100,500
SI,0.825,47.5,0.6680559967172496,0.04982322193544846,0.65816998856294,0.6779420048715592,100,500
SI,0.825,52.5,0.6653183416534364,0.051587034273349514,0.6550823548651125,0.6755543284417603,100,500
SI,0.825,57.5,0.6580677906340628,0.05297944998728474,0.6475555183594252,0.6685800629087005,100,500
SI,0.825,62.5,0.6633495999643044,0.04399559624928826,0.6546199191773475,0.6720792807512613,100,500
SI,0.825,67.5,0.66704183621407,0.0524849717157045,0.6566276791562945,0.6774559932718455,100,500
SI,0.825,72.5,0.6668166483117801,0.050661948790935274,0.6567642185530362,0.676869078070524,100,500
SI,0.825,77.5,0.6577142399865842,0.04626341849539709,0.6485345740652535,0.6668939059079149,100,500
SI,0.825,82.5,0.6688116913775402,0.049363007048799326,0.6590169998411731,0.6786063829139072,100,500
SI,0.825,87.5,0.6504821373276735,0.05074765666949897,0.6404127012663772,0.6605515733889697,100,500
SI,0.825,92.5,0.6593475023679811,0.04982428723845145,0.6494612828344438,0.6692337219015184,100,500
SI,0.825,97.5,0.6515179360531134,0.044556467011874906,0.6426769663386834,0.6603589057675433,100,500
SI,0.875,2.5,0.6989492461681311,0.050780964275613974,0.6888732011551681,0.7090252911810941,100,500
SI,0.875,7.5,0.6992916938398485,0.04505411191824928,0.6903519805795125,0.7082314071001844,100,500
SI,0.875,12.5,0.7010879776032428,0.05371319432184724,0.6904301145339339,0.7117458406725518,100,500
SI,0.875,17.5,0.6953507186670174,0.052076766430640915,0.6850175583938738,0.7056838789401609,100,500
SI,0.875,22.5,0.7062842757336761,0.05174704136110267,0.696016540067764,0.7165520113995882,100,500
SI,0.875,27.5,0.7081848432227518,0.050328399932510634,0.6981985967939122,0.7181710896515914,100,500
SI,0.875,32.5,0.7047126610616753,0.04947567005780889,0.6948956147400798,0.7145297073832708,100,500
SI,0.875,37.5,0.7064748171273669,0.04893607213821587,0.696764838739677,0.7161847955150569,100,500
SI,0.875,42.5,0.7047968026814072,0.05089934000025642,0.6946972693564959,0.7148963360063185,100,500
SI,0.875,47.5,0.703384410881293,0.05306229307274225,0.6928557007412073,0.7139131210213787,100,500
SI,0.875,52.5,0.6964172138612679,0.05010728615707104,0.6864748412025722,0.7063595865199636,100,500
SI,0.875,57.5,0.7037736204242501,0.053560390887298796,0.6931460768714491,0.714401163977051,100,500
SI,0.875,62.5,0.6972045041768332,0.054570416915716305,0.6863765495473272,0.7080324588063392,100,500
SI,0.875,67.5,0.7017173065350849,0.05091512333215504,0.6916146414547032,0.7118199716154666,100,500
SI,0.875,72.5,0.7069329748133271,0.04930044436192256,0.6971506970713434,0.7167152525553108,100,500
SI,0.875,77.5,0.704782196087712,0.04958726353992451,0.6949430071982273,0.7146213849771966,100,500
SI,0.875,82.5,0.7008854568286885,0.048093579712315905,0.6913426472162973,0.7104282664410797,100,500
SI,0.875,87.5,0.7028906934895142,0.05283321854404089,0.6924074367057292,0.7133739502732991,100,500
SI,0.875,92.5,0.693939310723851,0.04533655577780581,0.6849435544741168,0.7029350669735851,100,500
SI,0.875,97.5,0.6964659236718433,0.0499436529992129,0.6865560193817127,0.706375827961974,100,500
SI,0.9249999999999999,2.5,0.7346051435980658,0.05407867504539467,0.7238747612240457,0.745335525972086,100,500
SI,0.9249999999999999,7.5,0.7380094846815557,0.04169863435271567,0.7297355709678136,0.7462833983952978,100,500
SI,0.9249999999999999,12.5,0.7453162006771531,0.04319627205860636,0.7367451231510863,0.7538872782032199,100,500
SI,0.9249999999999999,17.5,0.7434555166312029,0.05079105963477839,0.7333774684799613,0.7535335647824445,100,500
SI,0.9249999999999999,22.5,0.7330589097140008,0.05198549275302979,0.7227438601186914,0.7433739593093102,100,500
SI,0.9249999999999999,27.5,0.7357637106109783,0.049360063305806945,0.7259696031770859,0.7455578180448708,100,500
SI,0.9249999999999999,32.5,0.7438033345962489,0.04787103123563716,0.7343046834298537,0.7533019857626442,100,500
SI,0.9249999999999999,37.5,0.745522576381845,0.05540863333514126,0.7345283014294934,0.7565168513341967,100,500
SI,0.9249999999999999,42.5,0.7351302467173524,0.05363342173011605,0.7244882122609213,0.7457722811737835,100,500
SI,0.9249999999999999,47.5,0.7498486107819146,0.05562790202704373,0.7388108281640221,0.760886393399807,100,500
SI,0.9249999999999999,52.5,0.7442824885324418,0.05157619141989205,0.7340486532014812,0.7545163238634025,100,500
SI,0.9249999999999999,57.5,0.7358632245369369,0.04670807448299682,0.7265953292207876,0.7451311198530861,100,500
SI,0.9249999999999999,62.5,0.7308149578021192,0.04560808372567793,0.7217653245166875,0.739864591087551,100,500
SI,0.9249999999999999,67.5,0.735735310364164,0.05643285405269218,0.7245378078008272,0.7469328129275007,100,500
SI,0.9249999999999999,72.5,0.7426892003481302,0.05009287749149683,0.7327496866812827,0.7526287140149778,100,500
SI,0.9249999999999999,77.5,0.7510077923394546,0.05118042085954883,0.7408524864739681,0.7611630982049411,100,500
SI,0.9249999999999999,82.5,0.7299487732289566,0.05249024876742584,0.7195335690896332,0.74036397736828,100,500
SI,0.9249999999999999,87.5,0.7378671924661393,0.05095948525591056,0.7277557250176458,0.7479786599146327,100,500
SI,0.9249999999999999,92.5,0.7437582763723737,0.053881513321072126,0.7330670151619124,0.754449537582835,100,500
SI,0.9249999999999999,97.5,0.7533640230636426,0.05239156916129785,0.7429683990990439,0.7637596470282413,100,500
SI,0.975,2.5,0.7751068998526739,0.048996363614725376,0.7653849583280118,0.784828841377336,100,500
SI,0.975,7.5,0.7762738908324655,0.05148941971074781,0.7660572728911244,0.7864905087738066,100,500
SI,0.975,12.5,0.7834871279359094,0.04999171810638311,0.7735676864857365,0.7934065693860822,100,500
SI,0.975,17.5,0.7823561314057141,0.05010062117189332,0.7724150812246756,0.7922971815867527,100,500
SI,0.975,22.5,0.7712946638462665,0.05127682538681811,0.761120229231059,0.781469098461474,100,500
SI,0.975,27.5,0.7830082904708925,0.051366351604866585,0.7728160919117394,0.7932004890300456,100,500
SI,0.975,32.5,0.7819419495850205,0.05013669661070731,0.7719937412542591,0.7918901579157819,100,500
SI,0.975,37.5,0.7806537100368309,0.049169028674283466,0.770897508018358,0.7904099120553039,100,500
SI,0.975,42.5,0.7828538262163778,0.04703774479649699,0.7735205171577829,0.7921871352749726,100,500
SI,0.975,47.5,0.7766898893318797,0.05035400258938811,0.7666985627804621,0.7866812158832972,100,500
SI,0.975,52.5,0.782408398804487,0.04279220117956828,0.7739174977072001,0.7908992999017739,100,500
SI,0.975,57.5,0.7807539053591112,0.05314557316654519,0.7702086706416408,0.7912991400765815,100,500
SI,0.975,62.5,0.7788856927151737,0.0465420173042008,0.7696507467459331,0.7881206386844143,100,500
SI,0.975,67.5,0.7814555037571554,0.049191919368336987,0.7716947597283652,0.7912162477859457,100,500
SI,0.975,72.5,0.7767124634267172,0.04544636594172864,0.7676949184581127,0.7857300083953217,100,500
SI,0.975,77.5,0.7720008806885207,0.04841290636519074,0.7623947097403593,0.7816070516366821,100,500
SI,0.975,82.5,0.7791937168387598,0.051852734522364545,0.7689050093566243,0.7894824243208953,100,500
SI,0.975,87.5,0.7788993173425256,0.046951681175292026,0.769583085173541,0.7882155495115102,100,500
